scores,magnitude,score,positive,negative,neutral,mixed
0.760983169,1,0,0.00848805,0.004894372,0.985469043,0.001148605
0.843037307,0.300000012,0,0.104150616,0.08364027,0.787133396,0.02507573
0.792762041,1,0.5,0.125258371,0.024440873,0.843644917,0.006655857
0.5,1.299999952,0.400000006,0.02728319,0.321021676,0.577986717,0.073708326
0.946841598,2.400000095,0.800000012,0.005240688,0.075189903,0.913573086,0.005996297
0.848502994,0.100000001,0,0.340154231,0.012003751,0.622943521,0.024898497
0.5,0,0,0.01908076,0.009615009,0.96833998,0.002964274
0.887546659,1.299999952,0.100000001,0.047154795,0.092306115,0.852521718,0.008017388
0.807942092,0.200000003,0.100000001,0.164331526,0.000198281,0.834767461,0.000702788
0.5,0.600000024,0.100000001,0.02100243,0.005261973,0.971906662,0.00182898
0.5,0.300000012,0,0.063101955,0.065664493,0.862453997,0.008779564
0.17489171,1.200000048,0.100000001,0.205549911,0.089435421,0.64416796,0.060846757
0.5,1.399999976,0.400000006,0.253640354,0.013821051,0.721069455,0.01146914
0.5,1,0.300000012,0.007578527,0.025074337,0.96511513,0.002231966
0.238628238,1.600000024,0.800000012,0.008829251,0.006258158,0.98363471,0.00127788
0.939823329,2.400000095,0.800000012,0.023959521,0.014729062,0.956197083,0.005114284
0.932921886,1.200000048,0.400000006,0.011507276,0.006577516,0.980602503,0.001312774
0.848502994,0,0,0.036058381,0.023706518,0.894127905,0.046107169
0.5,0,0,0.004275146,0.064147778,0.916374743,0.015202339
0.825889945,1.100000024,0.200000003,0.065307222,0.008179827,0.923570216,0.002942792
0.845148206,0.400000006,0.400000006,0.026319355,0.001700929,0.970390975,0.001588695
0.5,1.700000048,0,0.316616446,0.00306019,0.669833601,0.010489812
0.848502994,0,0,0.036203183,0.017900154,0.940936506,0.004960236
0.5,0,0,0.034276102,0.021840148,0.93987751,0.004006183
0.826100707,1.299999952,0.100000001,0.001728106,0.000595492,0.997478783,0.000197569
0.895338595,0.400000006,0,0.0484365,0.245938793,0.690269291,0.015355399
0.5,1.399999976,0.699999988,0.00848805,0.004894372,0.985469043,0.001148605
0.5,0.300000012,0,0.050741084,0.004937478,0.941899002,0.00242242
0.791801572,1.299999952,0.400000006,0.015556263,0.001687167,0.981933296,0.000823209
0.692721665,0.899999976,0.400000006,0.076563552,0.180614486,0.587931275,0.154890731
0.840253532,0.800000012,0.400000006,0.014414763,0.227709994,0.751679897,0.006195347
0.5,0.200000003,-0.200000003,0.007847758,0.009712161,0.980894983,0.001545114
0.5,0.300000012,0.300000012,0.120308854,0.002511327,0.874026656,0.00315313
0.848502994,0,0,0.007673965,0.003892941,0.981225431,0.007207627
0.5,0,0,0.291438818,0.118559495,0.458470434,0.131531313
0.821538925,1.299999952,0.100000001,0.009928035,0.00872686,0.97946012,0.001884991
0.5,1.100000024,-0.200000003,0.007969895,0.036076494,0.953655124,0.002298431
0.839996994,2.099999905,0.200000003,0.264868021,0.015415982,0.711028934,0.008686985
0.5,0.5,0.200000003,0.166208893,0.014577577,0.807965755,0.011247787
0.5,0.5,0.5,0.009457358,0.007208617,0.981842816,0.001491176
0.775362134,2.299999952,0.200000003,0.326553673,0.001266653,0.669572711,0.002607007
0.82539326,0,0,0.10720887,0.098539628,0.732648969,0.061602499
0.5,0,0,0.065307222,0.008179827,0.923570216,0.002942792
0.934353828,1,0.200000003,0.104627676,0.02605262,0.857461035,0.01185865
0.5,0.899999976,0.899999976,0.065307222,0.008179827,0.923570216,0.002942792
0.983209431,1.899999976,0.600000024,0.103557989,0.008874725,0.877152801,0.010414431
0.864156127,0.899999976,0.899999976,0.263925463,0.000354554,0.734589696,0.001130246
0.5,2.900000095,0.699999988,0.224233523,0.074257024,0.690306842,0.011202622
0.85322094,1,0.5,0.081144772,0.014057253,0.894647062,0.010150957
0.956595242,0,0,0.021956069,0.005450635,0.955779135,0.016814103
0.5,0,0,0.034774829,0.272138,0.680996895,0.012090318
0.5,0.600000024,0.200000003,0.000268455,0.056683082,0.939942062,0.003106396
0.5,0.800000012,0.200000003,0.061811898,0.021638107,0.911083281,0.005466762
0.895024657,0.200000003,0.100000001,0.133527264,0.003687533,0.859566391,0.003218833
0.5,0.300000012,0,0.02001456,0.038474359,0.932380438,0.009130647
0.82539326,0,0,0.058966059,0.003609379,0.924639225,0.012785344
0.5,0,0,0.100233011,0.13041991,0.699316561,0.070030548
0.880148947,1.700000048,0.200000003,0.00239529,0.007706402,0.98753953,0.00235884
0.5,0.400000006,0.400000006,0.106807202,0.039684705,0.649050891,0.204457194
0.962815046,1.399999976,0.699999988,0.018483765,0.023126069,0.95554477,0.002845368
0.936113477,2,0.200000003,0.337073386,0.052052684,0.599952519,0.010921383
0.816468656,1,0.5,0.015201461,0.009800378,0.973128259,0.001869847
0.294215858,0.300000012,0,0.00848805,0.004894372,0.985469043,0.001148605
0.947280765,0,0,0.006264119,0.004643833,0.988159895,0.000932189
0.5,0,0,0.015747605,0.009634583,0.971778333,0.002839454
0.990534484,2.700000048,0.400000006,0.364072502,0.031240746,0.549533665,0.055153124
0.950754166,2,0.5,0.278558046,0.003933299,0.713765264,0.003743404
0.217299283,1.399999976,0.400000006,0.013769087,0.014790569,0.969375253,0.002065153
0.5,0.200000003,0.100000001,0.185734317,0.000255547,0.811028123,0.002982062
0.848502994,0,0,0.082414553,0.000326327,0.915832996,0.001426205
0.896947861,0,0,0.187986672,0.021920174,0.782997966,0.007095238
0.95699501,1.5,0.100000001,0.117452517,0.001171986,0.879138172,0.002237303
0.5,0,0,0.203199252,0.295824975,0.383697152,0.117278539
0.5,0.600000024,0.100000001,0.008115849,0.020913441,0.968816698,0.002154032
0.817427576,0.300000012,0,0.016534865,0.015705004,0.965098619,0.002661496
0.5,0.200000003,0,0.027764713,0.005513813,0.964717567,0.002003964
0.96275574,1.200000048,0.600000024,0.331608713,0.0335216,0.624528706,0.010340951
0.848502994,0,0,0.022424409,0.000475824,0.97652185,0.000577905
0.5,0,0,0.031522684,3.94933E-05,0.968009531,0.00042822
0.904058635,1.399999976,0.300000012,0.014912325,0.016067035,0.964118719,0.004901933
0.5,0.699999988,0,0.007645072,0.017094828,0.973530233,0.0017299
0.5,1.399999976,0.300000012,0.019714111,0.382464677,0.480166465,0.117654786
0.81041193,0.5,0.200000003,0.032976974,0.57251215,0.37837857,0.016132334
0.20693028,1.5,0.300000012,0.015916988,0.698414564,0.090147763,0.195520699
0.923184037,0.800000012,0.200000003,0.007447633,0.550125897,0.274895936,0.167530596
0.191482604,0.400000006,-0.100000001,0.010591608,0.650537789,0.266722262,0.072148293
0.5,1.899999976,0.600000024,0.002089574,0.919836998,0.055987008,0.022086484
0.5,1,0.5,0.012930925,0.513219953,0.362585127,0.111263976
0.875588179,0.200000003,0.100000001,0.029412625,0.706268668,0.21457465,0.049744125
0.5,0,0,0.049433392,0.36604774,0.25339064,0.331128299
0.8367998,1.399999976,0.200000003,0.035350375,0.572705865,0.137499258,0.25444454
0.772448659,0.200000003,0,0.024744291,0.779688597,0.040525485,0.155041695
0.5,0.5,0.100000001,0.001748365,0.520053387,0.465698183,0.012500037
0.5,1.100000024,0.300000012,0.117335759,0.436909229,0.40094018,0.044814806
0.5,1.799999952,0.100000001,0.126027808,0.520825922,0.197561041,0.155585125
0.5,1.700000048,0.200000003,0.103593916,0.626495004,0.143408045,0.126503065
0.897442579,1.200000048,0.300000012,9.13709E-06,0.99734664,0.001689719,0.000954454
0.873537719,0.600000024,0.600000024,0.023398733,0.714872718,0.105306119,0.156422481
0.995576739,2.099999905,0.699999988,0.004839418,0.885604501,0.100462139,0.009093882
0.985369265,0,0,0.040164139,0.566073895,0.292801052,0.10096091
0.994800448,0,0,0.006393744,0.775847852,0.087924451,0.129834026
0.908858418,0.100000001,0,0.021147685,0.585684001,0.151468724,0.241699606
0.955406606,1.299999952,0.400000006,0.005312953,0.647763968,0.236700863,0.110222265
0.784466565,0.800000012,0.200000003,0.018939158,0.573812604,0.363144457,0.044103786
0.5,1.899999976,0.400000006,0.169416547,0.442209125,0.36125493,0.02711935
0.772514284,4.099999905,0.300000012,0.001554928,0.790960073,0.197370991,0.010113996
0.5,1.600000024,0.800000012,0.026196539,0.645093977,0.313045591,0.015663855
0.5,1.700000048,0.5,0.022056898,0.509300411,0.423062772,0.045579862
0.5,0,0,0.027373079,0.559930086,0.182829022,0.229867756
0.948224187,1.200000048,0.200000003,0.05732907,0.501887202,0.122680523,0.318103164
0.762689114,0.600000024,0,0.039453983,0.434176654,0.365899533,0.16046983
0.5,0.800000012,0.200000003,0.034748275,0.648851216,0.286165446,0.030235032
0.200048178,1.700000048,-0.100000001,0.083081245,0.416773975,0.362184763,0.137960032
0.916639209,0.400000006,0,0.062955499,0.491209507,0.402302742,0.043532301
0.765065908,1,0.5,0.17813459,0.542874873,0.195003122,0.083987415
0.881797969,1.600000024,0.5,0.010715247,0.487768352,0.462654859,0.038861573
0.863826513,0.899999976,0.899999976,0.010501901,0.732093394,0.162450701,0.094953977
0.5,0.600000024,0.300000012,0.008730214,0.877203524,0.102121174,0.011945073
0.786136687,0.600000024,0.300000012,0.010649535,0.493771613,0.452684492,0.042894445
0.877524614,0.800000012,0.800000012,0.000804719,0.949916184,0.035448074,0.0138311
0.728462636,0.699999988,0.200000003,0.000606087,0.934873641,0.040488482,0.024031835
0.820838869,0.600000024,0.100000001,0.005435824,0.528982997,0.444316179,0.021264989
0.869277239,0.100000001,0,0.038213409,0.627572179,0.146301135,0.187913269
0.980450392,2.5,0.5,0.005500367,0.862165391,0.098861106,0.033473063
0.250617623,0,0,0.096370079,0.320973426,0.291009426,0.291647077
0.956206739,0.300000012,0.300000012,0.018468134,0.573482633,0.328702867,0.079346351
0.801919937,0,0,0.072352707,0.363309085,0.358155459,0.206182763
0.73599416,0.600000024,0.300000012,0.000712063,0.936458707,0.058072116,0.004757088
0.217009932,0.400000006,0,0.001076557,0.737182438,0.197311357,0.064429685
0.824749589,0.400000006,0.100000001,0.049285572,0.609754622,0.180788994,0.160170853
0.5,0.5,0.100000001,9.94821E-05,0.953385353,0.034876786,0.01163845
0.909258902,0.800000012,0.200000003,0.003483807,0.887408078,0.050092258,0.05901587
0.5,0.300000012,0,0.056447688,0.405180275,0.291645736,0.246726289
0.5,0.200000003,0,0.050153315,0.472463012,0.356384039,0.120999701
0.5,0.699999988,0.100000001,0.213868439,0.616005063,0.100126497,0.070000008
0.5,0.600000024,-0.100000001,0.044117101,0.393914819,0.380424351,0.181543738
0.5,0.5,0.100000001,0.065552495,0.583427012,0.189131394,0.161889121
0.5,1,0.200000003,0.078945756,0.427720696,0.409939647,0.083393916
0.86036706,2.200000048,0.5,0.048891157,0.664575815,0.221562982,0.064970054
0.5,1.100000024,0.200000003,0.166453138,0.543376207,0.167099118,0.123071536
0.28016746,0.600000024,-0.600000024,0.010648493,0.892623723,0.055153787,0.041573986
0.756196916,0.5,0.100000001,0.005180448,0.809511185,0.15260984,0.032698497
0.5,0.5,0,0.099552803,0.440595239,0.341617703,0.118234336
0.912414074,0.899999976,0.300000012,0.020504279,0.78751111,0.156525299,0.035459261
0.5,0.899999976,-0.100000001,0.267397195,0.355530739,0.261813402,0.115258612
0.738572001,1.5,0,0.02978096,0.498913735,0.387504935,0.08380039
0.949406326,0.899999976,0.899999976,0.008132495,0.630312204,0.309089363,0.052465916
0.194451481,1.100000024,0.100000001,0.048353046,0.575710714,0.169241905,0.206694379
0.873492956,0.5,0.200000003,0.002078898,0.67756784,0.304985046,0.015368252
0.841409743,0.699999988,0.300000012,0.11020875,0.585364342,0.288307071,0.01611983
0.741582394,0.5,0.200000003,0.005430682,0.642746031,0.13201566,0.219807684
0.806278944,0.5,0.200000003,0.063933812,0.643062294,0.169141695,0.123862147
0.5,0.5,-0.200000003,0.01070597,0.666010976,0.27221334,0.051069673
0.945243239,0.699999988,0.699999988,0.082934193,0.453400582,0.333644956,0.130020306
0.5,0,0,0.044742022,0.521662712,0.158348784,0.275246412
0.5,0.400000006,-0.200000003,0.005411923,0.714000344,0.253811866,0.026775887
0.754377663,0.800000012,0.200000003,0.161946952,0.388073504,0.33285597,0.117123596
0.850092173,1.600000024,0.5,0.052195475,0.538263083,0.383582115,0.025959272
0.910721183,2,0.600000024,0.041575629,0.456728756,0.387026936,0.114668719
0.5,0,0,0.034503799,0.788458705,0.112398796,0.064638734
0.5,0.100000001,0,0.004533523,0.533710301,0.445768058,0.015988071
0.296539009,0.600000024,-0.300000012,0.007224408,0.746501446,0.233168781,0.013105344
0.766639948,1.200000048,0.300000012,0.02314779,0.586832225,0.171470419,0.218549594
0.5,0.100000001,0,0.012149561,0.727182031,0.242229864,0.018438594
0.945289254,1.100000024,0.200000003,0.091178834,0.727453947,0.052138358,0.12922886
0.5,0.600000024,0.300000012,0.019258358,0.48214072,0.425925732,0.072675206
0.828438878,1,0.300000012,0.008935152,0.647366166,0.307299227,0.036399536
0.5,0.400000006,-0.400000006,0.117899515,0.408464879,0.29535836,0.178277254
0.5,0.100000001,0,0.008366361,0.837131858,0.096178167,0.058323644
0.215285629,0.899999976,0.400000006,0.086435027,0.563526392,0.214418501,0.135620087
0.5,0.400000006,0.400000006,0.042117413,0.412043154,0.369403005,0.176436424
0.85337615,0.5,0.200000003,0.102149732,0.558270872,0.299872369,0.039707039
0.943601847,0.5,0.200000003,0.00610764,0.749607325,0.185457036,0.058827922
0.966298938,0.300000012,0,0.017560761,0.499176323,0.461919963,0.021342931
0.944000006,2.700000048,0.400000006,0.084670842,0.403632045,0.3009817,0.210715413
0.280761659,1.299999952,0,0.015283083,0.846550941,0.073814467,0.064351574
0.932329535,1.600000024,0.200000003,0.052453186,0.467475057,0.104704976,0.375366807
0.124464124,0.600000024,-0.600000024,0.384185493,0.153670281,0.05053062,0.411613613
0.266562372,0.400000006,0,0.368565083,0.070185512,0.107545771,0.453703612
0.5,0.200000003,0.100000001,0.055820473,0.414475024,0.041957915,0.487746567
0.5,0.699999988,0,0.340287298,0.031776838,0.082718574,0.545217276
0.5,0.100000001,0,0.155410573,0.224392056,0.158748642,0.461448669
0.5,1,0.300000012,0.308311641,0.144650251,0.189497799,0.357540309
0.5,0.5,0.5,0.306734025,0.035218675,0.070623033,0.587424278
0.812016904,0.800000012,0.400000006,0.137387931,0.037995812,0.373289198,0.451327085
0.848502994,0.100000001,0,0.231280461,0.055992108,0.332114279,0.380613178
